BORE_ID,HEADER_ID,STATE_NAME,COUNTY_NAME,WELL_PROFILE_CODE,FIRST_ELEVATION,FIRST_ELEVATION_TYPE_CODE,FIRST_ELEVATION_SOURCE,SECOND_ELEVATION,SECOND_ELEVATION_TYPE_CODE,SECOND_ELEVATION_SOURCE,GROUND_ELEVATION,GROUND_ELEVATION_SOURCE,GROUND_ELEVATION_TYPE,KB HEIGHT,WELL_DATE,LATITUDE,LONGITUDE,KB_HEIGHT_ACTUAL,KB_HEIGHT_PREDICTED
7081099,6972171,OH,COSHOCTON,V,1030.0,KB,ST_OHDNR,,,,1020.0,ST_OHDNR,GR,10,1980-12-19,40.2212682719444,-82.035853282041,10,10.015770763900658
7679899,7552482,ND,MCKENZIE,H,2371.0,KB,ST_NDOGD,,,,2345.0,ST_NDOGD,GR,26,2015-08-15,47.9905657700152,-102.881663927142,26,24.175405312335183
4155917,4094480,OK,COMANCHE,V,1098.0,KB,UNKNOWN,,,,1068.51,FD_USGS,EG,29,1970-07-09,34.63835,-98.18806,29,22.716905736965934
3928378,3868923,OK,CANADIAN,D,1582.0,DF,ST_OKOCC,,,,1568.0,ST_OKOCC,GR,14,2009-04-11,35.4467685708469,-98.2530109740072,14,15.743730145652659
8262588,8082040,TX,REEVES,H,2671.6,KB,ST_TXRRC,,,,2645.1,ST_TXRRC,GR,27,2019-05-09,31.2416828523379,-103.422653390108,27,25.88331321283681
7449939,7331254,TX,ANDREWS,V,3168.0,KB,STATE,3167.0,DF,STATE,3162.0,ST_TXRRC,GR,6,2014-05-15,32.3936406891722,-102.629378551087,6,10.310100983943077
7146906,7037902,OH,MAHONING,V,1036.0,DF,ST_OHDNR,,,,1030.0,ST_OHDNR,GR,6,2003-09-25,41.0505900905676,-80.8650865207783,6,8.407037517989533
7401444,7284820,ND,WILLIAMS,H,2014.0,KB,ST_NDOGD,,,,1989.0,ST_NDOGD,GR,25,2013-08-25,48.0849928378733,-103.282006073535,25,23.53609306285626
4387402,4322358,OK,GARVIN,V,1142.0,DF,ST_OKOCC,,,,1126.92,FD_USGS,EG,15,1944-05-20,34.8272225935278,-97.0090359665781,15,13.752625968937366
7174676,7065657,OH,MORGAN,V,710.0,KB,ST_OHDNR,,,,700.0,ST_OHDNR,GR,10,1990-01-30,39.6046464851973,-81.7194772542778,10,10.363273014717443
7401322,7284698,TX,CRANE,V,2633.0,KB,STATE,2632.0,DF,STATE,2617.0,ST_TXRRC,GR,16,2013-11-11,31.4959251759962,-102.629508620427,16,15.705396070908037
7670782,7544559,TX,HOWARD,H,2703.0,KB,ST_TXRRC,2702.0,DF,ST_TXRRC,2677.0,ST_TXRRC,GR,26,2015-09-21,32.4103924091268,-101.541750251403,26,25.35299778036663
3657568,3599871,CO,GARFIELD,D,6346.0,KB,STATE,,,,6321.0,STATE,GR,25,2005-10-15,39.5906544366352,-108.05065465905,25,22.046100215267465
4089397,4028217,CO,WELD,V,4791.0,KB,STATE,4790.0,DF,STATE,4781.0,ST_COOGC,GR,10,1993-06-05,40.198088154978,-104.581673309146,10,11.286611191248127
5296789,5212235,OK,WOODWARD,V,1784.0,KB,UNKNOWN,1784.0,DF,STATE,1773.0,STATE,GR,11,2002-06-03,36.359644883744,-98.9675167334289,11,12.071155755659278
5944898,5851823,WY,SWEETWATER,V,6785.0,KB,UNKNOWN,,,,6770.0,UNKNOWN,GR,15,2002-07-20,41.57576293,-108.05867154,15,14.455805146421453
4778069,4707570,TX,DIMMIT,V,578.0,KB,STATE,577.0,DF,STATE,568.0,ST_TXRRC,GR,10,1980-10-04,28.212537951909,-99.7323841940039,10,11.268608827079195
5905236,5813019,WY,SUBLETTE,D,7257.0,KB,STATE,,,,7244.0,STATE,GR,13,2012-07-19,42.452431,-109.690021,13,15.72164390516299
6288754,6187542,TX,REAGAN,V,2673.0,KB,ST_TXRRC,2672.0,DF,ST_TXRRC,2659.0,ST_TXRRC,GR,14,2011-12-17,31.3564237409486,-101.756092915508,14,14.552062900534759
3698339,3640265,CO,GARFIELD,D,6480.0,KB,STATE,,,,6458.0,ST_COOGC,GR,22,2011-05-26,39.5132994039119,-107.574354012564,22,20.64149790499072
7677671,7550442,TX,CRANE,V,2607.0,KB,ST_TXRRC,2606.0,DF,ST_TXRRC,2591.0,ST_TXRRC,GR,16,2017-08-24,31.4993588247664,-102.400570388755,16,15.836949574668582
7380731,7265536,WY,JOHNSON,V,5050.0,KB,STATE,,,,5040.0,STATE,GR,10,1957-01-09,43.6080543652586,-106.211983760126,10,9.750729565351339
5878690,5786620,TX,LIPSCOMB,V,2676.0,DF,STATE,,,,2666.0,STATE,GR,10,1968-05-08,36.32122,-100.35189,10,10.189025760823196
6607397,6502190,TX,SCURRY,V,2417.0,KB,UNKNOWN,,,,2403.0,UNKNOWN,GR,14,2008-06-17,32.7996877278607,-100.927043294255,14,14.275074103774688
7478698,7358566,OK,GARFIELD,H,1157.0,DF,ST_OKOCC,,,,1142.0,ST_OKOCC,GR,15,2014-06-23,36.5928001930814,-97.756847109533,15,18.649452496936522
5539497,5453271,WY,CONVERSE,V,5021.0,KB,UNKNOWN,,,,5011.0,UNKNOWN,GR,10,1981-12-12,43.05189,-105.40342,10,10.687369194569074
7083270,6974339,OH,COSHOCTON,V,930.0,KB,ST_OHDNR,,,,920.0,ST_OHDNR,GR,10,1991-09-16,40.1672917185519,-81.7467242202401,10,10.399143361536442
8258107,8077869,TX,UPTON,H,2769.0,KB,ST_TXRRC,,,,2741.0,ST_TXRRC,GR,28,2019-10-29,31.5953939568533,-101.851409629289,28,26.65579161853649
3942211,3882589,CO,RIO BLANCO,D,6706.0,KB,ST_COOGC,,,,6684.0,ST_COOGC,GR,22,2012-07-30,39.9281667989252,-108.345640041758,22,20.689349820907967
7628557,7505963,TX,DE WITT,H,445.2,DF,ST_TXRRC,445.2,DF,ST_TXRRC,419.0,ST_TXRRC,GR,26,2014-12-31,29.0515970281622,-97.5964098446638,26,25.212602416093226
8308559,8126995,TX,KARNES,H,429.9,DF,ST_TXRRC,429.9,DF,ST_TXRRC,403.9,ST_TXRRC,GR,26,2020-06-20,29.0250013633645,-97.7483296593015,26,25.309562675132355
8250887,8070818,TX,MIDLAND,H,2724.0,KB,ST_TXRRC,,,,2696.0,ST_TXRRC,GR,28,2018-02-22,31.6661976459669,-101.836583648111,28,26.584741616820708
4692162,4623812,OK,MAJOR,V,1292.0,DF,ST_OKOCC,,,,1280.0,ST_OKOCC,GR,12,1975-05-01,36.2479306645866,-98.3298726451304,12,11.368886423026963
6137995,6039220,ND,BOTTINEAU,V,1495.0,KB,ST_NDOGD,1495.0,DF,ST_NDOGD,1486.0,ST_NDOGD,GR,9,1961-03-22,48.8667834769518,-101.034704993139,9,8.55846959057964
4561148,4494527,CA,KERN EXTENSION,H,461.0,KB,ST_CADOGGR,,,,451.4,ST_CADOGGR,GR,10,2010-05-08,35.4225677254036,-118.964977249532,10,16.286985064179465
4159992,4098498,CO,WELD,V,4854.0,KB,UNKNOWN,,,,4838.0,ST_COOGC,GR,16,2010-10-31,40.2609386252776,-104.597757320202,16,15.161001970820378
8374563,8192221,TX,MIDLAND,H,2900.0,KB,ST_TXRRC,,,,2873.77,FD_USGS,EG,26,2021-08-02,31.7993140206277,-102.093941179889,26,27.560774353411404
7640584,7516993,KS,BARBER,V,1413.0,KB,ST_KSKGS,,,,1387.41,FD_USGS,EG,26,2015-02-06,36.9997588364804,-98.6321073730169,26,22.108917513274776
5609808,5522199,TX,JONES,V,1850.0,KB,STATE,,,,1838.0,STATE,GR,12,1999-09-16,32.5497706204712,-100.082360412767,12,12.828541955672836
8224742,8045347,WY,NATRONA,V,5698.0,KB,ST_WYOGCC,,,,5691.63,FD_USGS,EG,6,1981-09-16,43.1204320141671,-106.281280120044,6,10.586002418729194
5400308,5315315,TX,IRION,V,2528.0,KB,UNKNOWN,,,,2516.0,UNKNOWN,GR,12,1977-03-22,31.3586600643096,-101.082739716561,12,12.171536620321806
5584099,5496752,NM,RIO ARRIBA,V,6520.0,KB,UNKNOWN,,,,6507.0,ST_NMOCD,GR,13,1990-12-05,36.8601592663216,-107.426682301948,13,13.270875963638392
4523311,4456974,OK,HUGHES,H,902.0,DF,ST_OKOCC,,,,880.0,ST_OKOCC,GR,22,2006-04-19,34.8409184512019,-96.1531242670491,22,22.198026487574626
6722266,6616321,TX,WARD,V,2660.0,DF,SCOUT,,,,2651.0,ST_TXRRC,GR,9,1960-08-27,31.4325728433942,-103.226630797729,9,9.798754726302406
4591306,4524537,OK,KINGFISHER,V,1229.0,DF,ST_OKOCC,,,,1209.0,ST_OKOCC,GR,20,1980-08-25,35.7506037119126,-98.1314914476023,20,15.904933823255913
7024169,6915614,TX,MARTIN,V,2705.0,KB,STATE,2704.0,DF,STATE,2686.0,ST_TXRRC,GR,19,2011-11-14,32.4627763599847,-101.712617095143,19,17.162330673502314
6681736,6576033,TX,STERLING,V,2451.0,KB,UNKNOWN,,,,2441.0,UNKNOWN,GR,10,1990-05-26,31.8013932040787,-101.215579379081,10,11.540038740778986
5946746,5853669,WY,SWEETWATER,V,6954.0,KB,UNKNOWN,,,,6943.0,UNKNOWN,GR,11,2003-11-06,41.57885319,-108.62666242,11,12.373597117283152
7464734,7345511,OK,COAL,H,650.0,KB,ST_OKOCC,,,,636.0,ST_OKOCC,GR,14,2014-01-17,34.5196681401396,-96.270973543789,14,18.376156578441798
3773053,3714346,TX,ANDREWS,V,3145.0,KB,UNKNOWN,,,,3131.0,UNKNOWN,GR,14,1992-09-04,32.18345,-102.50299,14,13.837381688103086
4923202,4846546,TX,ECTOR,V,3082.0,KB,STATE,,,,3072.0,STATE,GR,10,2006-06-08,31.9505452613027,-102.569474824342,10,12.200070690318707
7344415,7230793,TX,WHARTON,V,116.0,KB,STATE,115.0,DF,STATE,107.0,ST_TXRRC,GR,9,2012-11-23,29.235823271597,-96.3966826082358,9,11.719874731824898
8203202,8024435,TX,MARTIN,H,2902.5,KB,ST_TXRRC,2901.5,DF,ST_TXRRC,2876.0,ST_TXRRC,GR,27,2018-03-02,32.3465297416906,-102.086347830711,27,25.74589075823492
5388285,5303426,NM,EDDY,V,3145.0,KB,ST_NMOCD,3144.0,DF,ST_NMOCD,3131.0,ST_NMOCD,GR,14,2005-08-12,32.3003359306201,-104.183840556197,14,14.340864160123997
7229414,7120365,OH,SUMMIT,V,985.0,KB,ST_OHDNR,,,,973.0,ST_OHDNR,GR,12,1983-03-08,41.3127096586338,-81.5275645848294,12,11.077623523149597
4633978,4566632,OK,LINCOLN,V,803.0,DF,UNKNOWN,,,,797.0,UNKNOWN,GR,6,1964-08-11,35.64827,-96.6388,6,7.708297869590876
7724846,7594599,OK,LINCOLN,H,1002.0,DF,ST_OKOCC,,,,979.0,ST_OKOCC,GR,23,2016-08-30,35.8547687449983,-96.9354560835037,23,23.067025862944263
3673721,3615893,CO,GARFIELD,D,5997.0,KB,UNKNOWN,,,,5982.0,ST_COOGC,GR,15,2007-06-24,39.5254345082445,-107.931622979835,15,16.690604261285376
5025792,4943783,TX,GAINES,V,3454.0,KB,UNKNOWN,,,,3440.0,UNKNOWN,GR,14,1988-09-07,32.5544681732701,-102.959757677606,14,13.698814037802459
7217222,7108186,OH,RICHLAND,V,1391.0,KB,ST_OHDNR,,,,1385.0,ST_OHDNR,GR,6,1965-11-11,40.6929889757911,-82.4891167468834,6,7.3092242047132
3725274,3666871,KS,BARTON,V,1860.0,KB,ST_KSKGS,,,,1839.08,FD_USGS,EG,21,1953-07-30,38.6805862,-98.6834901,21,17.244444767598562
7015792,6907372,OK,LOVE,V,911.0,DF,STATE,,,,896.0,STATE,GR,15,2011-04-24,34.0357409715583,-97.333465418531,15,14.420428943612688
6209108,6108411,TX,YOAKUM,V,3567.0,KB,UNKNOWN,,,,3556.49,FD_USGS,EG,11,1939-12-07,33.0114527553361,-102.79120492579,11,11.792363275088961
7130497,7021504,OH,LAKE,V,603.0,KB,ST_OHDNR,,,,596.0,ST_OHDNR,GR,7,1985-09-14,41.7427302409827,-81.2299927529272,7,8.404242698941747
5802916,5711848,TX,LEON,D,346.0,KB,UNKNOWN,,,,319.0,UNKNOWN,GR,27,1996-10-15,31.45211,-96.13703,27,22.64548063307668
6312070,6210433,TX,NACOGDOCHES,V,431.0,KB,STATE,430.0,DF,STATE,418.0,STATE,GR,13,2005-07-13,31.77731557,-94.57055324,13,13.39974486093663
5060714,4978391,TX,GLASSCOCK,V,2519.0,DF,HIST,,,,2511.45,FD_USGS,EG,8,1951-02-04,31.9625329605394,-101.659885457093,8,10.373289879001835
3875649,3816383,OK,BLAINE,V,1543.0,DF,STATE,,,,1531.0,STATE,GR,12,1984-08-15,36.1169999511634,-98.4881466915074,12,11.744342028623649
7055433,6946554,OH,ASHTABULA,V,868.0,KB,ST_OHDNR,,,,858.0,ST_OHDNR,GR,10,1977-09-24,41.831489708945,-80.6264424347438,10,9.73069143045036
7099077,6990111,OH,GUERNSEY,V,842.0,KB,STATE,,,,835.0,STATE,GR,7,1972-10-03,39.8529776084962,-81.6833175608404,7,8.101332768715883
5402713,5317719,TX,IRION,V,2725.0,KB,UNKNOWN,,,,2716.0,ST_TXRRC,GR,9,1988-08-06,31.2280394049566,-101.118711663225,9,10.998852678680153
5270847,5186482,TX,HOCKLEY,V,3569.0,KB,UNKNOWN,,,,3556.0,UNKNOWN,GR,13,1994-04-15,33.605607748012,-102.445705213798,13,13.284034985253252
4630465,4563191,TX,CRANE,H,2599.0,KB,STATE,2590.0,DF,STATE,2580.0,STATE,GR,19,2011-01-26,31.46887221,-102.38346685,19,21.489923101739745
7649840,7525319,OK,GARFIELD,H,1382.6,DF,ST_OKOCC,1383.0,KB,ST_OKOCC,1364.0,ST_OKOCC,GR,19,2015-05-03,36.5217323565971,-98.0818246432562,19,20.652999499744503
7130402,7021409,OH,LAKE,V,824.0,KB,ST_OHDNR,,,,816.0,ST_OHDNR,GR,8,1983-11-23,41.7308993053677,-81.1529164314598,8,8.894119351666038
7023156,6914608,CO,SEDGWICK,V,3926.0,KB,ST_COOGC,3925.0,DF,ST_COOGC,3914.0,ST_COOGC,GR,12,2011-12-12,40.7616770005081,-102.452308912024,12,12.88330200605186
5882472,5790366,WY,SUBLETTE,D,8371.0,KB,STATE,8370.0,DF,STATE,8356.0,STATE,GR,15,2001-07-18,42.344167,-110.318611,15,16.510631216193783
5979723,5886492,TX,MCMULLEN,V,376.0,KB,P2ES,375.1,DF,ST_TXRRC,349.1,ST_TXRRC,GR,27,1984-03-21,28.4292433594783,-98.4921408297665,27,20.445299252236616
7240309,7131259,OH,TUSCARAWAS,V,1018.0,KB,ST_OHDNR,,,,1008.0,ST_OHDNR,GR,10,1990-01-13,40.5216610043043,-81.6361707492608,10,10.316002360654078
8321844,8139653,ND,DUNN,D,2491.0,KB,ST_NDOGD,,,,2467.0,ST_NDOGD,GR,24,2021-12-04,47.573884,-102.936581,24,21.06305066443686
4625447,4558241,TX,CRANE,V,2559.0,KB,UNKNOWN,,,,2546.0,UNKNOWN,GR,13,1991-02-11,31.4552834616464,-102.355270739914,13,13.24401621192937
7368553,7253806,TX,DIMMIT,H,635.0,DF,STATE,,,,610.0,ST_TXRRC,GR,25,2013-03-07,28.3192729407387,-99.4799460533496,25,24.61170163927584
7027224,6918607,TX,WARD,H,2658.0,KB,STATE,2657.0,DF,STATE,2636.0,STATE,GR,22,2012-01-26,31.620971494005,-103.498850257374,22,23.16195449556571
3927464,3868022,CO,RIO BLANCO,V,6922.0,KB,UNKNOWN,,,,6910.0,ST_COOGC,GR,12,1983-03-02,40.0717061281121,-107.795658185834,12,12.246318141989086
7596448,7475209,ND,MCKENZIE,H,2296.0,KB,ST_NDOGD,,,,2268.0,ST_NDOGD,GR,28,2014-07-28,48.053528316618,-103.057330624268,28,25.20793137480419
5051138,4968902,TX,GARZA,V,2330.0,KB,STATE,,,,2322.23,FD_USGS,EG,8,1966-06-07,33.0859951117586,-101.29091627192,8,11.146491350444958
4918657,4842286,TX,ECTOR,V,3065.0,KB,UNKNOWN,,,,3052.0,UNKNOWN,GR,13,1987-06-22,32.0220643073094,-102.509143518908,13,13.113196497668548
4926758,4849678,TX,ECTOR,V,2977.0,KB,STATE,2976.0,DF,STATE,2959.0,ST_TXRRC,GR,18,2012-10-02,32.0412849707708,-102.325423004079,18,16.72354687778726
7847780,7713510,TX,HOWARD,V,2358.0,KB,ST_TXRRC,2357.0,DF,ST_TXRRC,2341.0,ST_TXRRC,GR,17,2016-12-29,32.2505898439104,-101.38154509717,17,16.252204131790585
6730600,6624561,TX,WARD,V,2650.0,KB,P2ES,,,,2637.0,ST_TXRRC,GR,13,1984-10-30,31.5532103206226,-102.957224328774,13,13.02675952096863
7327414,7217529,TX,HARRISON,H,326.7,DF,ST_TXRRC,326.7,DF,ST_TXRRC,296.0,ST_TXRRC,GR,31,2012-12-06,32.651747704873,-94.3064374030609,31,27.20807739050583
5979132,5885904,UT,DUCHESNE,V,5277.0,KB,UNKNOWN,,,,5265.0,ST_UTOCD,GR,12,1985-01-22,40.0472971242209,-110.013145431605,12,12.229739026735123
7719884,7590121,TX,WEBB,H,694.8,DF,ST_TXRRC,695.0,KB,ST_TXRRC,673.0,ST_TXRRC,GR,22,2016-07-05,28.041170797157,-99.6607681043863,22,23.038797120944505
7058273,6949393,OH,ASHTABULA,V,792.0,KB,ST_OHDNR,,,,782.0,ST_OHDNR,GR,10,1986-12-06,41.7795707600323,-80.9300803819448,10,10.072529347587327
5018666,4936787,TX,GAINES,V,3388.0,KB,ST_TXRRC,3388.0,DF,ST_TXRRC,3380.32,FD_USGS,EG,8,1941-08-24,32.7601181365543,-102.684746544074,8,10.33160487161485
3776739,3717998,TX,ANDREWS,V,3354.0,KB,UNKNOWN,,,,3340.0,UNKNOWN,GR,14,1995-06-01,32.4666792965191,-102.831311693539,14,13.941181034641291
7067083,6958197,OH,BELMONT,V,1268.0,KB,ST_OHDNR,,,,1260.0,ST_OHDNR,GR,8,1981-01-19,39.887172740156,-81.1791451264081,8,8.966606939832843
5019851,4937958,TX,GAINES,V,3351.0,DF,HIST,,,,3341.0,ST_TXRRC,GR,10,1947-02-06,32.6290481103998,-102.761838531633,10,9.797242094713788
7450049,7331364,TX,TERRY,V,3290.0,KB,ST_TXRRC,,,,3275.0,ST_TXRRC,GR,15,1973-09-05,33.0346641858475,-102.357615315579,15,13.623633882766425
7349253,7235108,CO,WELD,H,4895.0,KB,ST_COOGC,4895.0,DF,ST_COOGC,4879.0,ST_COOGC,GR,16,2012-07-12,40.1327079684149,-104.622621794355,16,19.512901083079385
7058850,6949968,OH,ASHTABULA,V,854.0,KB,ST_OHDNR,,,,847.0,ST_OHDNR,GR,7,2002-07-21,41.630227026758,-80.8559416002038,7,9.043876861718669
7651574,7526899,CO,WELD,H,4703.0,KB,ST_COOGC,4703.0,DF,ST_COOGC,4674.0,ST_COOGC,GR,29,2019-12-21,40.39046992588,-104.681985886497,29,26.76008170023188
7592057,7471001,TX,MITCHELL,V,2231.0,KB,ST_TXRRC,2230.0,DF,ST_TXRRC,2217.0,ST_TXRRC,GR,14,2014-05-31,32.1538181884841,-100.987676152333,14,14.52797953247114
6174651,6074820,ND,DUNN,H,2601.0,KB,STATE,,,,2579.0,ST_NDOGD,GR,22,2010-06-15,47.4578636541357,-102.880521281654,22,21.88874917789346
7495100,7374523,TX,ANDREWS,V,3247.0,KB,STATE,3246.0,DF,STATE,3235.0,STATE,GR,12,2014-05-03,32.3427427141828,-102.708117742499,12,13.555607876333564
8185741,8007525,TX,BURLESON,H,351.0,KB,ST_TXRRC,,,,326.0,ST_TXRRC,GR,25,2018-07-13,30.4117822239472,-96.6372715946448,25,24.763631834733744
8304941,8123519,TX,GLASSCOCK,H,2647.0,KB,ST_TXRRC,,,,2622.0,ST_TXRRC,GR,25,2020-03-17,32.0347320555478,-101.750523121125,25,25.006964255061412
4309080,4244456,KS,MEADE,V,2741.0,KB,ST_KSKGS,2739.0,DF,ST_KSKGS,2728.0,ST_KSKGS,GR,13,1982-11-17,37.2084652,-100.5779775,13,12.483271891886883
3636961,3579623,CO,FREMONT,H,5296.0,KB,ST_COOGC,5295.0,DF,ST_COOGC,5285.0,ST_COOGC,GR,11,2010-06-14,38.3686739059996,-105.133169059952,11,16.919024177890172
7459357,7340292,ND,MOUNTRAIL,H,2413.0,KB,STATE,,,,2391.0,STATE,GR,22,2014-04-18,48.0962316012263,-102.394107819068,22,21.955403593111683
4386145,4321110,TX,CHAMBERS,V,97.0,KB,P2_CALCFGD,47.0,DF,ST_TXRRC,49.18,FD_USGS,EG,48,1977-10-23,29.8455949518736,-94.8807296175797,48,33.07122967371305
7621327,7499196,UT,CARBON,H,6737.0,KB,ST_UTOCD,6737.0,DF,ST_UTOCD,6714.0,ST_UTOCD,GR,23,2014-10-31,39.7209598442199,-110.056001557292,23,23.675399215613673
6174813,6074982,ND,DUNN,H,2578.0,KB,STATE,,,,2555.0,ST_NDOGD,GR,23,2012-03-24,47.05216,-102.849719,23,22.521153700608906
7206352,7097322,OH,PERRY,V,1003.0,DF,ST_OHDNR,,,,997.0,ST_OHDNR,GR,6,1981-04-29,39.6757697322271,-82.0957020250213,6,7.712414823450072
8123841,7946692,TX,LOVING,H,3115.0,KB,ST_TXRRC,3115.0,DF,ST_TXRRC,3084.0,ST_TXRRC,GR,31,2017-10-20,31.9358519061076,-103.760876207895,31,28.244265463189276
3741226,3682710,TX,ANDREWS,V,3202.0,KB,UNKNOWN,,,,3192.29,FD_USGS,EG,10,1978-08-23,32.3088897199681,-102.587602849193,10,12.800512804797448
3982020,3921974,OK,CARTER,V,1059.0,DF,UNKNOWN,,,,1046.0,UNKNOWN,GR,13,1959-10-03,34.14553,-97.47666,13,11.456793725147904
3613819,3556855,CO,ADAMS,V,5132.0,KB,UNKNOWN,,,,5121.0,ST_COOGC,GR,11,1992-03-25,39.98123,-104.96582,11,11.835268589475291
6439330,6336174,TX,OCHILTREE,V,2877.0,KB,STATE,,,,2864.0,STATE,GR,13,2007-06-19,36.49353507,-100.97466464,13,13.459828149498247
6377427,6275267,TX,NOLAN,V,2327.0,KB,STATE,2326.0,DF,STATE,2317.0,STATE,GR,10,2007-03-23,32.33393395,-100.29567936,10,12.086972600521307
7372312,7257377,ND,MCKENZIE,H,2246.0,KB,STATE,,,,2219.0,ST_NDOGD,GR,27,2012-09-16,47.7117953854587,-103.131320764403,27,24.623890342622737
3877050,3817783,OK,BLAINE,V,1592.0,DF,ST_OKOCC,,,,1578.0,ST_OKOCC,GR,14,1992-08-05,36.0753978409876,-98.4712894655967,14,13.122097437724259
4462818,4396816,CA,KERN EXTENSION,V,567.0,KB,UNKNOWN,,,,559.0,FD_USGS,EG,8,1997-02-15,35.4257877810685,-119.681755886492,8,12.481348687025934
6705983,6600175,TX,UPTON,V,2607.0,KB,UNKNOWN,,,,2596.0,UNKNOWN,GR,11,1993-03-16,31.4042285495844,-102.310013612121,11,12.249386536783865
6568627,6463777,TX,RUSK,V,451.0,KB,ST_TXRRC,452.0,DF,ST_TXRRC,434.0,ST_TXRRC,GR,17,2010-10-02,32.0802608771576,-94.8417774633761,17,15.732353319848583
4671984,4604106,TX,CROCKETT,V,2134.0,KB,UNKNOWN,,,,2124.0,UNKNOWN,GR,10,2005-01-10,30.4011291451046,-101.040869459512,10,12.152586661960854
6602048,6496864,TX,SCURRY,V,2438.0,KB,ST_TXRRC,2437.0,DF,ST_TXRRC,2426.0,ST_TXRRC,GR,12,1950-11-26,32.6968988633696,-101.01344837084,12,11.095172984064625
4664746,4596905,TX,CROCKETT,V,2675.0,KB,UNKNOWN,,,,2658.29,FD_USGS,EG,17,1980-10-29,31.05082,-101.35175,17,16.678141050182084
7403924,7287137,TX,MIDLAND,V,2773.0,KB,STATE,2772.0,DF,STATE,2759.0,ST_TXRRC,GR,14,2013-07-24,31.9621513726914,-102.051605653406,14,14.57990344204138
3911543,3852161,CO,MORGAN,V,4487.0,KB,ST_COOGC,4484.0,DF,ST_COOGC,4474.0,ST_COOGC,GR,13,1957-05-02,40.0681112884664,-103.787024614213,13,11.546000022183597
7092680,6983715,OH,GEAUGA,V,1274.0,KB,ST_OHDNR,,,,1264.0,ST_OHDNR,GR,10,1983-12-23,41.5769204667112,-81.0701491845136,10,10.02279690021793
4310596,4245953,LA,LAFOURCHE,V,20.0,KB,UNKNOWN,,,,10.4,ST_LADNR,GR,10,1981-04-26,29.78132,-90.88795,10,10.712906547689375
8254443,8074183,CO,WELD,H,4717.0,KB,ST_COOGC,,,,4694.0,ST_COOGC,GR,23,2019-10-02,40.4604203650226,-104.740082620106,23,23.51473082357935
3825642,3766463,OK,BEAVER,V,2613.0,DF,UNKNOWN,,,,2594.59,FD_USGS,EG,18,1953-08-01,36.69769,-100.42221,18,15.942016011998907
5805680,5714539,MT,CARBON,V,5750.0,DF,STATE,,,,5738.0,STATE,GR,12,1955-06-15,45.3064070545439,-109.584887886719,12,10.575476126843594
6415812,6313467,TX,TYLER,V,76.0,DF,UNKNOWN,,,,65.1,FD_USGS,EG,11,2000-06-02,30.65944,-94.12235,11,13.718324415410587
6076315,5977977,UT,UINTAH,D,5108.0,KB,ST_UTOCD,5107.0,DF,ST_UTOCD,5094.0,ST_UTOCD,GR,14,2011-08-22,39.9567700561289,-109.428257456605,14,16.231131869783667
7039136,6930335,TX,ANDREWS,V,3218.0,KB,STATE,3217.0,DF,STATE,3204.0,ST_TXRRC,GR,14,2012-04-04,32.2880469201376,-102.683136394231,14,14.55861206958572
7600841,7479439,TX,MIDLAND,H,2799.0,KB,ST_TXRRC,2798.0,DF,ST_TXRRC,2775.0,ST_TXRRC,GR,24,2014-08-20,31.7253818353283,-101.90455617363,24,24.302946728540707
7079112,6970185,OH,COSHOCTON,V,822.0,KB,ST_OHDNR,,,,812.0,ST_OHDNR,GR,10,1980-11-01,40.2679935104325,-81.6624198390428,10,9.981537645190869
7444656,7326339,TX,HOWARD,V,2581.6,DF,ST_TXRRC,2583.0,KB,ST_TXRRC,2563.0,ST_TXRRC,GR,19,2013-10-11,32.4823008302179,-101.348448602721,19,16.796823888895695
7347437,7233347,UT,UINTAH,D,5069.0,KB,ST_UTOCD,5068.0,DF,ST_UTOCD,5056.0,ST_UTOCD,GR,13,2013-04-25,40.0469344856075,-109.970741571008,13,15.75564983147768
6808449,6700100,TX,REEVES,V,2743.0,DF,ST_TXRRC,2744.0,KB,ST_TXRRC,2725.0,ST_TXRRC,GR,18,2011-10-29,31.2241638075351,-103.281106653365,18,16.55301118166599
3671592,3613793,CO,GARFIELD,D,5676.0,KB,ST_COOGC,,,,5652.0,ST_COOGC,GR,24,2011-03-08,39.5227804653124,-107.663303698251,24,21.645945516502962
5681512,5592879,NM,SAN JUAN,V,6956.0,KB,UNKNOWN,,,,6942.0,ST_NMOCD,GR,14,1986-01-16,36.3410720422514,-107.889697516404,14,13.716619204645102
4008075,3947816,CO,WASHINGTON,V,4481.0,KB,ST_COOGC,4480.0,DF,ST_COOGC,4470.0,ST_COOGC,GR,11,2004-09-30,39.7695073415465,-102.898373767652,11,12.210646282714015
4270478,4206814,TX,BURLESON,H,251.0,KB,ST_TXRRC,,,,228.0,ST_TXRRC,GR,23,2001-07-27,30.5674752181957,-96.526422922614,23,23.040379550207795
7469148,7349608,KS,HARPER,H,1342.0,KB,ST_KSKGS,,,,1320.0,ST_KSKGS,GR,22,2014-01-15,37.0650164333408,-97.9639319169053,22,22.59131632796765
4472470,4406409,OK,HARPER,V,2151.0,DF,ST_OKOCC,,,,2141.0,ST_OKOCC,GR,10,2007-03-09,36.7793715534495,-99.8160149501824,10,11.52456307681691
